place_name,dcid
Fullerton (CA) United States of America,geoId/0628000
Gainesville (FL) United States of America,geoId/1225175
Garden Grove (CA) United States of America,geoId/0629000
Garland (TX) United States of America,geoId/4829000
Gilbert (AZ) United States of America,geoId/0427400
Glendale (AZ) United States of America,geoId/0427820
Glendale (CA) United States of America,geoId/0630000
Goodyear(AZ) United States of America,geoId/0428380
Grand Prairie (TX) United States of America,geoId/4830464
Grand Rapids (MI) United States of America,geoId/2634000
Greeley (CO) United States of America,geoId/0832155
Green Bay (WI) United States of America,geoId/5531000
Greensboro (NC) United States of America,geoId/3728000
Gresham (OR) United States of America,geoId/4131250
Hampton (VA) United States of America,geoId/5135000
Hartford (CT) United States of America,geoId/0937000
Hayward (CA) United States of America,geoId/0633000
Henderson (NV) United States of America,geoId/3231900
Hesperia (CA) United States of America,geoId/0633434
Hialeah (FL) United States of America,geoId/1230000
High Point City (NC) United States of America,geoId/3731400
Hillsboro (OR) United States of America,geoId/4134100
Hollywood (FL) United States of America,geoId/1232000
Urban Honolulu (HI) United States of America,geoId/1571550
Houston (TX) United States of America,geoId/4835000
Huntington Beach (CA) United States of America,geoId/0636000
Huntsville (AL) United States of America,geoId/0137000
Independence (MO) United States of America,geoId/2935000
Indianapolis (IN) United States of America,geoId/1836003
Inglewood (CA) United States of America,geoId/0636546
Irvine (CA) United States of America,geoId/0636770
Irving (TX) United States of America,geoId/4837000
Jackson (MS) United States of America,geoId/2836000
Jacksonville (FL) United States of America,geoId/1235000
Jersey City (NJ) United States of America,geoId/3436000
Joliet (IL) United States of America,geoId/1738570
Jurupa Valley (CA) United States of America,geoId/0637692
Kansas City (KS) United States of America,geoId/2036000
Kansas City (MO) United States of America,geoId/2938000
Kent (WA) United States of America,geoId/5335415
Killeen (TX) United States of America,geoId/4839148
Knoxville (TN) United States of America,geoId/4740000
Lafayette (LA) United States of America,geoId/2240735
Lakeland (FL) United States of America,geoId/1238250
Lakewood (CO) United States of America,geoId/0843000
Lancaster (CA) United States of America,geoId/0640130
Lansing (MI) United States of America,geoId/2646000
Laredo (TX) United States of America,geoId/4841464
Las Cruces (NM) United States of America,geoId/3539380
Las Vegas (NV) United States of America,geoId/3240000
Lee's Summit (MO) United States of America,geoId/2941348
League City (TX) United States of America,geoId/4841980
Lewisville (TX) United States of America,geoId/4842508
Lexington-Fayette (KY) United States of America,geoId/2146027
Lincoln (NE) United States of America,geoId/3128000
Little Rock (AR) United States of America,geoId/0541000
Long Beach (CA) United States of America,geoId/0643000
Los Angeles (CA) United States of America,geoId/0644000
Louisville/ Jeferson County (KY) United States of America,wikidataId/Q3263896
Lowell (MA) United States of America,geoId/2537000
Lubbock (TX) United States of America,geoId/4845000
Lynn (MA) United States of America,geoId/2537490
Macon-Bibb (GA) United States of America,geoId/1349008
Madison (WI) United States of America,geoId/5548000
Manchester (NH) United States of America,geoId/3345140
McAllen (TX) United States of America,geoId/4845384
McKinney City (TX) United States of America,geoId/4845744
Memphis (TN) United States of America,geoId/4748000
Menifee (CA) United States of America,geoId/0646842
Meridian (ID) United States of America,geoId/1652120
Mesa (AZ) United States of America,geoId/0446000
Mesquite (TX) United States of America,geoId/4847892
Miami (FL) United States of America,geoId/1245000
Miami Gardens (FL) United States of America,geoId/1245060
Midland City (TX) United States of America,geoId/4848072
Milwaukee (WI) United States of America,geoId/5553000
Minneapolis (MN) United States of America,geoId/2743000
Miramar (FL) United States of America,geoId/1245975
Mobile (AL) United States of America,geoId/0150000
Modesto (CA) United States of America,geoId/0648354
Montgomery (AL) United States of America,geoId/0151000
Moreno Valley (CA) United States of America,geoId/0649270
Murrieta (CA) United States of America,geoId/0650076
Murfreesboro (TN) United States of America,geoId/4751560
Nampa (ID) United States of America,geoId/1656260
Naperville (IL) United States of America,geoId/1751622
Nashville-Davidson (TN) United States of America,geoId/4752006
New Bedford (MA) United States of America,geoId/2545000
New Braunfels (TX) United States of America,geoId/4850820
New Haven (CT) United States of America,geoId/0952000
New Orleans (LA) United States of America,geoId/2255000
New York (NY) United States of America,geoId/3651000
Newark (NJ) United States of America,geoId/3451000
Newport News (VA) United States of America,geoId/5156000
Norfolk (VA) United States of America,geoId/5157000
Norman (OK) United States of America,geoId/4052500
North Charleston (SC) United States of America,geoId/4550875
North Las Vegas (NV) United States of America,geoId/3251800
Oakland (CA) United States of America,geoId/0653000
Oceanside (CA) United States of America,geoId/0653322
Odessa (TX) United States of America,geoId/4853388
Oklahoma City (OK) United States of America,geoId/4055000
Olathe (KS) United States of America,geoId/2052575
Omaha (NE) United States of America,geoId/3137000
Ontario (CA) United States of America,geoId/0653896
Orange (CA) United States of America,geoId/0653980
Orlando (FL) United States of America,geoId/1253000
Overland Park (KS) United States of America,geoId/2053775
Oxnard (CA) United States of America,geoId/0654652
Palmdale (CA) United States of America,geoId/0655156
Palm Bay City (FL) United States of America,geoId/1254000
Palm Coast (FL) United States of America,
Pasadena (CA) United States of America,geoId/0656000
Pasadena (TX) United States of America,geoId/4856000
Paterson (NJ) United States of America,geoId/3457000
Pearland (TX) United States of America,geoId/4856348
Pembroke Pines (FL) United States of America,geoId/1255775
Peoria (AZ) United States of America,geoId/0454050
Peoria (IL) United States of America,geoId/1759000
Philadelphia (PA) United States of America,geoId/4260000
Phoenix (AZ) United States of America,geoId/0455000
Pittsburgh (PA) United States of America,geoId/4261000
Plano (TX) United States of America,geoId/4858016
Pomona (CA) United States of America,geoId/0658072
Pompano Beach (FL) United States of America,geoId/1258050
Port St. Lucie (FL) United States of America,geoId/1258715
Portland (OR) United States of America,geoId/4159000
Providence (RI) United States of America,geoId/4459000
Provo (UT) United States of America,geoId/4962470
Pueblo (CO) United States of America,geoId/0862000
Quincy (MA) United States of America,geoId/2555745
Raleigh (NC) United States of America,geoId/3755000
Rancho Cucamonga (CA) United States of America,geoId/0659451
Reno (NV) United States of America,geoId/3260600
Renton (WA) United States of America,geoId/5357745
Rialto (CA) United States of America,geoId/0660466
Richardson (TX) United States of America,geoId/4861796
Richmond (CA) United States of America,geoId/0660620
Richmond (VA) United States of America,geoId/5167000
Rio Rancho (NM) United States of America,geoId/3563460
Riverside (CA) United States of America,geoId/0662000
Rochester (MN) United States of America,geoId/2754880
Rochester (NY) United States of America,geoId/3663000
Rockford (IL) United States of America,geoId/1765000
Roseville (CA) United States of America,geoId/0662938
Round Rock (TX) United States of America,geoId/4863500
Sacramento (CA) United States of America,geoId/0664000
Salem (OR) United States of America,geoId/4164900
Salinas (CA) United States of America,geoId/0664224
Salt Lake City (UT) United States of America,geoId/4967000
San Antonio (TX) United States of America,geoId/4865000
San Bernardino (CA) United States of America,geoId/0665000
San Buenaventura (CA) United States of America,geoId/0665042
San Diego (CA) United States of America,geoId/0666000
San Francisco (CA) United States of America,geoId/0667000
San Jose (CA) United States of America,geoId/0668000
San Mateo (CA) United States of America,geoId/0668252
Sandy Springs (GA) United States of America,geoId/1368516
Santa Ana (CA) United States of America,geoId/0669000
Santa Clara (CA) United States of America,geoId/0669084
Santa Clarita (CA) United States of America,geoId/0669088
Santa Maria (CA) United States of America,geoId/0669196
Santa Rosa (CA) United States of America,geoId/0670098
Savannah (GA) United States of America,geoId/1369000
Scottsdale (AZ) United States of America,geoId/0465000
Seattle (WA) United States of America,geoId/5363000
Shreveport (LA) United States of America,geoId/2270000
Simi Valley (CA) United States of America,geoId/0672016
Sioux Falls (SD) United States of America,geoId/4659020
South Bend (IN) United States of America,geoId/1871000
South Fulton (GA) United States of America,geoId/1372122
Sparks (NV) United States of America,geoId/3268400
Spokane (WA) United States of America,geoId/5367000
Spokane Valley (WA) United States of America,geoId/5367167
Springfield (IL) United States of America,geoId/1772000
Springfield (MA) United States of America,geoId/2567000
Springfield (MO) United States of America,geoId/2970000
St. George (UT) United States of America,geoId/4965330
St. Louis (MO) United States of America,geoId/2965000
St. Paul (MN) United States of America,geoId/2758000
St. Petersburg (FL) United States of America,geoId/1263000
Stamford (CT) United States of America,geoId/0973000
Sterling Heights (MI) United States of America,geoId/2676460
Stockton (CA) United States of America,geoId/0675000
Suffolk (VA) United States of America,
Sugar Land (TX) United States of America,geoId/4870808
Sunnyvale (CA) United States of America,geoId/0677000
Surprise (AZ) United States of America,geoId/0471510
Syracuse (NY) United States of America,geoId/3673000
Tacoma (WA) United States of America,geoId/5370000
Tallahassee (FL) United States of America,geoId/1270600
Tampa (FL) United States of America,geoId/1271000
Temecula (CA) United States of America,geoId/0678120
Tempe (AZ) United States of America,geoId/0473000
Thornton (CO) United States of America,geoId/0877290
Thousand Oaks (CA) United States of America,geoId/0678582
Toledo (OH) United States of America,geoId/3977000
Topeka (KS) United States of America,geoId/2071000
Torrance (CA) United States of America,geoId/0680000
Tucson (AZ) United States of America,geoId/0477000
Tulsa (OK) United States of America,geoId/4075000
Tuscaloosa (AL) United States of America,geoId/0177256
Tyler (TX) United States of America,geoId/4874144
Vacaville (CA) United States of America,geoId/0681554
Vallejo (CA) United States of America,geoId/0681666
Vancouver (WA) United States of America,geoId/5374060
Victorville City (CA) United States of America,geoId/0682590
Virginia Beach (VA) United States of America,geoId/5182000
Visalia (CA) United States of America,geoId/0682954
Waco (TX) United States of America,geoId/4876000
Warren (MI) United States of America,geoId/2684000
WASHINGTON (DC) United States of America,geoId/1150000
Waterbury (CT) United States of America,geoId/0980000
West Covina (CA) United States of America,geoId/0684200
West Jordan (UT) United States of America,geoId/4982950
West Palm Beach (FL) United States of America,geoId/1276600
West Valley City (UT) United States of America,geoId/4983470
Westminster (CO) United States of America,geoId/0883835
Wichita (KS) United States of America,geoId/2079000
Wichita Falls (TX) United States of America,geoId/4879000
Wilmington (NC) United States of America,geoId/3774440
Winston-Salem (NC) United States of America,geoId/3775000
Worcester (MA) United States of America,geoId/2582000
Yonkers (NY) United States of America,geoId/3684000
Yuma (AZ) United States of America,
Daly City (CA) United States of America,geoId/0617918
Longmont (CO) United States of America,geoId/0845970
Norwalk (CA) United States of America,geoId/0652526
Arlington (VA) United States of America,geoId/51013
Brandon (FL) United States of America,geoId/1208150
Columbia (MD) United States of America,geoId/2419125
East Los Angeles (CA) United States of America,geoId/0620802
Enterprise (NV) United States of America,geoId/3223770
Federal Way (WA) United States of America,geoId/5323515
Flint (MI) United States of America,geoId/2629000
Highlands Ranch (CO) United States of America,geoId/0836410
Lehigh Acres (FL) United States of America,geoId/1239925
Louisville (KY) United States of America,
Metairie (LA) United States of America,geoId/2250115
Paradise (NV) United States of America,geoId/3254600
Riverview (FL) United States of America,geoId/1260950
Roanoke (VA) United States of America,geoId/5168000
Spring Hill (FL) United States of America,geoId/1268350
Spring Valley (NV) United States of America,geoId/3268585
Sunrise Manor (NV) United States of America,geoId/3271400
The Woodlands (TX) United States of America,geoId/4872656
San Angelo (TX) United States of America,geoId/4864472
Vista (CA) United States of America,geoId/0682996
Erie (PA) United States of America,geoId/4224000
Portsmouth (VA) United States of America,geoId/5164000
Gary (IN) United States of America,geoId/1827000
Livonia (MI) United States of America,geoId/2649000
CHARLOTTE AMALIE United States Virgin Islands,geoId/7816300
MONTEVIDEO Uruguay,wikidataId/Q1335
Salto Uruguay,wikidataId/Q335506
Almalyk Uzbekistan,wikidataId/Q986429
Angren Uzbekistan,wikidataId/Q542966
Bekabad Uzbekistan,wikidataId/Q815053
Jizzax Uzbekistan,wikidataId/Q572380
Bukhara Uzbekistan,wikidataId/Q5764
Chirchik Uzbekistan,wikidataId/Q913406
Fergana Uzbekistan,wikidataId/Q486329
Karshi Uzbekistan,wikidataId/Q644008
Kokand Uzbekistan,wikidataId/Q489890
Kuvasay Uzbekistan,wikidataId/Q650660
Margilan Uzbekistan,wikidataId/Q261076
Nukus Uzbekistan,wikidataId/Q489898
Samarkand Uzbekistan,wikidataId/Q5753
Shahrisabz Uzbekistan,wikidataId/Q569766
TASHKENT Uzbekistan,wikidataId/Q269
Termez Uzbekistan,wikidataId/Q491879
Urgentch Uzbekistan,wikidataId/Q472925
PORT VILA Vanuatu,wikidataId/Q37806
Anaco(F) (Capital) Venezuela (Bolivarian Republic of),wikidataId/Q943822
Barinas Venezuela (Bolivarian Republic of),wikidataId/Q695623
Barquisimeto Venezuela (Bolivarian Republic of),wikidataId/Q4709
Baruta Venezuela (Bolivarian Republic of),wikidataId/Q3071358
Cabimas Venezuela (Bolivarian Republic of),wikidataId/Q723588
Cagua Venezuela (Bolivarian Republic of),wikidataId/Q979808
CARACAS Venezuela (Bolivarian Republic of),wikidataId/Q1533
Carúpano Venezuela (Bolivarian Republic of),wikidataId/Q153511
Catia la Mar Venezuela (Bolivarian Republic of),wikidataId/Q2725457
Ciudad Bolívar Venezuela (Bolivarian Republic of),wikidataId/Q26906
Ciudad Guayana Venezuela (Bolivarian Republic of),wikidataId/Q507080
Ciudad Ojeda Venezuela (Bolivarian Republic of),wikidataId/Q953490
Cua Venezuela (Bolivarian Republic of),wikidataId/Q770309
Cumaná Venezuela (Bolivarian Republic of),wikidataId/Q319476
El Tigre Venezuela (Bolivarian Republic of),wikidataId/Q1020297
Guanare Venezuela (Bolivarian Republic of),wikidataId/Q733005
Guarenas Venezuela (Bolivarian Republic of),wikidataId/Q996478
Guacara Venezuela (Bolivarian Republic of),wikidataId/Q1552562
Guatire Venezuela (Bolivarian Republic of),wikidataId/Q1026987
Los Guayos Venezuela (Bolivarian Republic of),wikidataId/Q1817441
Los Teques Venezuela (Bolivarian Republic of),wikidataId/Q695631
Maracaibo Venezuela (Bolivarian Republic of),wikidataId/Q171632
Maracay Venezuela (Bolivarian Republic of),wikidataId/Q333928
Maturín Venezuela (Bolivarian Republic of),wikidataId/Q842779
Mérida Venezuela (Bolivarian Republic of),wikidataId/Q23551
Naguanagua Venezuela (Bolivarian Republic of),
Ocumare Del Tuy Venezuela (Bolivarian Republic of),wikidataId/Q1972757
Petare Venezuela (Bolivarian Republic of),wikidataId/Q983946
Pozuelos (F) (Capital) Venezuela (Bolivarian Republic of),
Puerto Cabello Venezuela (Bolivarian Republic of),wikidataId/Q995695
San Cristóbal Venezuela (Bolivarian Republic of),wikidataId/Q820235
San Fernando de Apure Venezuela (Bolivarian Republic of),wikidataId/Q990764
San Francisco Venezuela (Bolivarian Republic of),
Santa Lucía Venezuela (Bolivarian Republic of),
Táriba Venezuela (Bolivarian Republic of),wikidataId/Q167974
Tocuyito Venezuela (Bolivarian Republic of),wikidataId/Q913356
Turmero Venezuela (Bolivarian Republic of),wikidataId/Q997084
Valencia Venezuela (Bolivarian Republic of),wikidataId/Q54880
Valera Venezuela (Bolivarian Republic of),wikidataId/Q1010367
Acarigua-Araure Venezuela (Bolivarian Republic of),wikidataId/Q338059
Barcelona Venezuela (Bolivarian Republic of),wikidataId/Q391221
Barcelona-Puerto La Cruz Venezuela (Bolivarian Republic of),
